Image,Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,11.0474655455,0.102427008559,25.5522718172,6.85552540011,1.01534676552,0.0467321872711
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,8.62370882777,0.0801824169362,26.1826973184,11.0675664483,1.20094406605,0.0658103823662
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,10.9434429301,0.113483418979,24.5038668058,3.61394587387,0.838236808777,0.0929350852966
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,11.3851700475,0.156115129879,24.1218634186,6.82167220012,0.987549066544,0.0382400751114
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,8.96627510198,0.152395009604,24.6387234286,10.8402049884,1.13612115383,0.0656856894493
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,11.2280857227,0.187156351402,23.2457607093,3.69722050853,0.80280983448,0.0729315280914
spacebun-girl-10-palette,Stucki,Nearest-colour,RGB,10.9782016103,0.0938915573034,25.6702146463,6.86476159302,0.967625617981,0.0333416461945
spacebun-girl-10-palette,Stucki,Nearest-colour,CIELAB,8.56811321538,0.0663108152109,26.378391752,11.0115207823,1.15945863724,0.0512425303459
spacebun-girl-10-palette,Stucki,Nearest-colour,CIEXYY,10.8543504072,0.0987023829377,24.805887502,3.44300047211,0.821437239647,0.0773767232895
spacebun-girl-10-palette,Stucki,Weight-driven,RGB,10.2876203954,0.402812987063,21.4202096928,18.6890335313,0.575368463993,0.320932269096
spacebun-girl-10-palette,Stucki,Weight-driven,CIELAB,10.2876203954,0.402812987063,21.4202096928,18.6890335313,0.575368463993,0.321009516716
spacebun-girl-10-palette,Stucki,Weight-driven,CIEXYY,10.2876203029,0.402813023706,21.4202103081,18.6890331377,0.575368404388,0.321051895618
spacebun-girl-10-palette,Stucki,Weighted-nearest (α=0.5),RGB,10.25310332,0.383452537025,21.4421399219,18.4522922403,0.592627584934,0.324365258217
spacebun-girl-10-palette,Stucki,Weighted-nearest (α=0.5),CIELAB,10.2423907044,0.390254070685,21.4793329737,18.4862671086,0.587796926498,0.322624862194
spacebun-girl-10-palette,Stucki,Weighted-nearest (α=0.5),CIEXYY,10.2557120101,0.387631615982,21.3789036872,18.2367954104,0.592217683792,0.324316322803
spacebun-girl-10-palette,Stucki,Softmax (α=0.5),RGB,10.3253570213,0.0916449139105,25.7533518639,8.10119082896,0.988352060318,0.0480378866196
spacebun-girl-10-palette,Stucki,Softmax (α=0.5),CIELAB,8.56939914115,0.0663831715365,26.3706490723,11.0048705103,1.16599917412,0.0521342754364
spacebun-girl-10-palette,Stucki,Softmax (α=0.5),CIEXYY,9.93552185806,0.279920361798,22.543274992,10.9369864531,0.758742749691,0.346588611603
spacebun-girl-10-palette,Stucki,Error-scaled (scale),RGB,11.7291622056,0.197500454631,22.7943124788,7.0714599171,0.827577054501,0.0534951090813
spacebun-girl-10-palette,Stucki,Error-scaled (scale),CIELAB,9.30874027668,0.203357589465,23.2276576321,11.2328851904,0.983706355095,0.0810850262642
spacebun-girl-10-palette,Stucki,Error-scaled (scale),CIEXYY,11.6019600727,0.247242086057,21.5979143362,4.66453841068,0.693529725075,0.0853178501129
spacebun-girl-10-palette,Stucki,Error-scaled (weighted_target),RGB,11.0362076816,0.101401933002,25.5748456033,6.85515779855,0.932081878185,0.0412882566452
spacebun-girl-10-palette,Stucki,Error-scaled (weighted_target),CIELAB,8.61077145846,0.0778603668822,26.2266824739,11.0631267686,1.13636958599,0.0521370172501
spacebun-girl-10-palette,Stucki,Error-scaled (weighted_target),CIEXYY,10.933170715,0.111520691695,24.5328407994,3.59768413708,0.783401966095,0.0895010828972
spacebun-girl-10-palette,Stucki,Error-scaled (confidence),RGB,11.3695016883,0.154601250684,24.1661615654,6.82143046385,0.902084231377,0.0365445613861
spacebun-girl-10-palette,Stucki,Error-scaled (confidence),CIELAB,8.94851277454,0.149892728157,24.7087791688,10.8280401416,1.06132459641,0.0566703677177
spacebun-girl-10-palette,Stucki,Error-scaled (confidence),CIEXYY,11.2152928941,0.185912362024,23.2958679174,3.67532087256,0.747927248478,0.0734149217606
spacebun-girl-6-palette,Floyd-Steinberg,Nearest-colour,RGB,7.65782168072,0.0394891784058,29.0843683975,13.2639530725,1.1704890728,0.0713229775429
spacebun-girl-6-palette,Floyd-Steinberg,Nearest-colour,CIELAB,7.24458417766,0.0350364095035,29.6044443311,10.8150220919,1.15875649452,0.212341070175
spacebun-girl-6-palette,Floyd-Steinberg,Nearest-colour,CIEXYY,7.2610704206,0.0510957603673,32.1291742929,10.1451722156,1.19563734531,0.255139172077
spacebun-girl-6-palette,Floyd-Steinberg,Weight-driven,RGB,9.15732764597,0.351321335365,23.6101581734,16.4686639671,0.646159946918,0.405631780624
spacebun-girl-6-palette,Floyd-Steinberg,Weight-driven,CIELAB,9.15732764597,0.351321335365,23.6101581734,16.4686639671,0.646159946918,0.405766844749
spacebun-girl-6-palette,Floyd-Steinberg,Weight-driven,CIEXYY,9.15732849874,0.351321431997,23.610158452,16.4686636006,0.646160006523,0.405978441238
spacebun-girl-6-palette,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,9.13470595684,0.335721088413,23.4604338285,16.2643246411,0.657723784447,0.410763084888
spacebun-girl-6-palette,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,9.14584954736,0.344965599737,23.53733619,16.341355187,0.650642812252,0.403184831142
spacebun-girl-6-palette,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,9.12959178393,0.338261865548,23.3383403656,16.0898939025,0.652532696724,0.409270405769
spacebun-girl-6-palette,Floyd-Steinberg,Softmax (α=0.5),RGB,7.60778000098,0.0516344965648,29.2454783427,13.7388181894,1.10663712025,0.097692668438
spacebun-girl-6-palette,Floyd-Steinberg,Softmax (α=0.5),CIELAB,7.24680183029,0.0354991839177,29.5939378417,10.8105674213,1.16386377811,0.217506885529
spacebun-girl-6-palette,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,7.80340968705,0.177011140895,28.0763203444,12.5247468391,0.792728543282,0.43189740181
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (scale),RGB,8.82903452507,0.145295112824,27.3212021508,13.2707682437,0.956822633743,0.11057549715
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (scale),CIELAB,8.16094970881,0.170278316092,26.1183757623,13.0226890993,1.00280153751,0.148908078671
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (scale),CIEXYY,8.04107480708,0.181377992629,29.1401074168,7.95869601555,0.900434374809,0.220980167389
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (weighted_target),RGB,7.71374401685,0.0465196125575,28.9241383011,13.1717958124,1.15002655983,0.0772190690041
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,7.27528487035,0.0434591930099,29.4980562673,10.9349775344,1.16063284874,0.211747944355
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,7.30137965444,0.0631618241888,31.8989903173,10.0808809108,1.14867067337,0.254828810692
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (confidence),RGB,8.26600965032,0.1068759343,28.0067536701,12.9500773122,1.04035389423,0.0629424452782
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (confidence),CIELAB,7.83154163505,0.119587439561,27.92054614,11.2457851053,1.11393260956,0.127887129784
spacebun-girl-6-palette,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,7.67032779022,0.125949737692,30.6312180936,8.65650084187,1.02222931385,0.225235164165
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Nearest-colour,RGB,7.70552917915,0.0451205658695,28.9166665579,13.1901360395,1.23742043972,0.0806394815445
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,7.28050948208,0.0425917610564,29.4785189974,10.7950244859,1.22885155678,0.210301160812
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,7.26939173713,0.0612712061903,32.0670170015,10.3069419914,1.25592064857,0.269128322601
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Weight-driven,RGB,9.15732764597,0.351321335365,23.6101581734,16.4686639671,0.646159946918,0.405631780624
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Weight-driven,CIELAB,9.15732764597,0.351321335365,23.6101581734,16.4686639671,0.646159946918,0.405766844749
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,9.15732849874,0.351321431997,23.610158452,16.4686636006,0.646160006523,0.405978441238
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,9.1120981745,0.327125713848,23.4916807331,15.9587784799,0.678710579872,0.421368896961
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,9.14389575737,0.345042551565,23.5656028357,16.3336127573,0.650934755802,0.399507939816
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,9.11914246062,0.337504388886,23.3186806989,15.9930380614,0.652668714523,0.412094175816
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,7.64895978515,0.0599789360623,29.067685427,13.7052462103,1.17526245117,0.105846762657
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,7.28308243927,0.0429883338791,29.4665327066,10.7916667636,1.2224984169,0.205512523651
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,7.81543354038,0.185098097794,28.0105119143,12.669604237,0.787286162376,0.439805805683
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,9.03998129891,0.157257555924,26.943590799,13.3199416651,1.07178854942,0.125583410263
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,8.29386898742,0.181680707518,25.5740047289,13.3580978584,1.07924473286,0.17317199707
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,8.14605251229,0.190943890914,28.6726766237,7.91522625954,0.985795199871,0.227928996086
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,7.75856422772,0.0568438977487,28.765053468,13.1361311734,1.19333422184,0.0867605805397
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,7.31940806294,0.055828992733,29.3787931804,10.9201757593,1.20653963089,0.206409454346
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,7.31948583526,0.0793578906719,31.8019861874,10.2425039169,1.18981277943,0.266034901142
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,8.44303479744,0.117291239871,27.6248001575,12.7881093701,1.14057147503,0.0709969997406
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,7.95499837123,0.131170998493,27.2528745815,11.7279465952,1.15682649612,0.126563191414
spacebun-girl-6-palette,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,7.73496865637,0.135526500404,30.313681317,8.73996885427,1.09177529812,0.241143703461
spacebun-girl-6-palette,Stucki,Nearest-colour,RGB,7.70191262813,0.0440749602316,28.9330101675,13.1880736318,1.1826518774,0.0755562186241
spacebun-girl-6-palette,Stucki,Nearest-colour,CIELAB,7.27851711118,0.0411979440596,29.4854592597,10.7747087824,1.18421697617,0.200256705284
spacebun-girl-6-palette,Stucki,Nearest-colour,CIEXYY,7.26784566443,0.0588036998328,32.073004071,10.2701874103,1.18920826912,0.256679773331
spacebun-girl-6-palette,Stucki,Weight-driven,RGB,9.15732764597,0.351321335365,23.6101581734,16.4686639671,0.646159946918,0.405631780624
spacebun-girl-6-palette,Stucki,Weight-driven,CIELAB,9.15732764597,0.351321335365,23.6101581734,16.4686639671,0.646159946918,0.405766844749
spacebun-girl-6-palette,Stucki,Weight-driven,CIEXYY,9.15732849874,0.351321431997,23.610158452,16.4686636006,0.646160006523,0.405978441238
spacebun-girl-6-palette,Stucki,Weighted-nearest (α=0.5),RGB,9.11447196016,0.327173480584,23.4752909709,16.0204457662,0.667310535908,0.41841340065
spacebun-girl-6-palette,Stucki,Weighted-nearest (α=0.5),CIELAB,9.14318160619,0.344864637701,23.5608762394,16.3247720049,0.649684906006,0.39977478981
spacebun-girl-6-palette,Stucki,Weighted-nearest (α=0.5),CIEXYY,9.11794199021,0.336722513869,23.3100436145,15.9845955032,0.650814771652,0.411153137684
spacebun-girl-6-palette,Stucki,Softmax (α=0.5),RGB,7.64281826697,0.0584027810635,29.0907523884,13.7128427087,1.110714674,0.103438735008
spacebun-girl-6-palette,Stucki,Softmax (α=0.5),CIELAB,7.28098952141,0.0416381550627,29.4747278552,10.7742216714,1.1799826622,0.197961032391
spacebun-girl-6-palette,Stucki,Softmax (α=0.5),CIEXYY,7.81411128709,0.183703181321,28.0186100132,12.6420398105,0.780957996845,0.438176035881
spacebun-girl-6-palette,Stucki,Error-scaled (scale),RGB,9.01775871461,0.156122842129,26.9903077625,13.2950992002,0.975509643555,0.119560956955
spacebun-girl-6-palette,Stucki,Error-scaled (scale),CIELAB,8.27644579688,0.180081412691,25.6411566522,13.3135767506,1.01175701618,0.162530303001
spacebun-girl-6-palette,Stucki,Error-scaled (scale),CIEXYY,8.13261550185,0.189547325865,28.7308428956,7.91879988369,0.91635787487,0.223365545273
spacebun-girl-6-palette,Stucki,Error-scaled (weighted_target),RGB,7.75266478506,0.0554178027731,28.7880705122,13.1363335464,1.14169049263,0.0820158720016
spacebun-girl-6-palette,Stucki,Error-scaled (weighted_target),CIELAB,7.31648142127,0.0539126818325,29.373624457,10.908968464,1.15819168091,0.201026022434
spacebun-girl-6-palette,Stucki,Error-scaled (weighted_target),CIEXYY,7.31768237694,0.0766520410074,31.805853318,10.2055390937,1.13557064533,0.260923564434
spacebun-girl-6-palette,Stucki,Error-scaled (confidence),RGB,8.42365089482,0.115952342812,27.6754965538,12.7871527188,1.06047463417,0.072643995285
spacebun-girl-6-palette,Stucki,Error-scaled (confidence),CIELAB,7.9374042377,0.129236349191,27.3383327928,11.677816922,1.1081097126,0.121918916702
spacebun-girl-6-palette,Stucki,Error-scaled (confidence),CIEXYY,7.7259006732,0.133943871832,30.3532552295,8.72446532101,1.02373719215,0.23696911335
sunset,Floyd-Steinberg,Nearest-colour,RGB,10.512701345,0.0523051254101,27.7820396405,11.6510046571,1.19771051407,0.0157579183578
sunset,Floyd-Steinberg,Nearest-colour,CIELAB,8.65144195987,0.0237938083598,29.0823447302,14.8342948464,1.28482663631,0.0258342027664
sunset,Floyd-Steinberg,Nearest-colour,CIEXYY,10.344739771,0.0497950447655,28.6570786585,14.7467210201,0.849243044853,0.336974442005
sunset,Floyd-Steinberg,Weight-driven,RGB,11.3769573256,0.356974975673,21.3555778932,20.8712482297,0.662090539932,0.617656767368
sunset,Floyd-Steinberg,Weight-driven,CIELAB,11.3769573256,0.356974975673,21.3555778932,20.8712482297,0.662090539932,0.616937160492
sunset,Floyd-Steinberg,Weight-driven,CIEXYY,11.3769579289,0.356975046789,21.3555780962,20.8712479271,0.662090539932,0.617079257965
sunset,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,11.3370730221,0.339972995594,21.5027370775,20.4165695937,0.685500085354,0.622158169746
sunset,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,11.3223516782,0.344800582067,21.4897998242,20.6780454996,0.677108585835,0.619135022163
sunset,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,11.4347975412,0.350535880722,21.2670887864,20.577356574,0.663605570793,0.629441022873
sunset,Floyd-Steinberg,Softmax (α=0.5),RGB,10.2616513313,0.0572836133629,27.6629168935,13.3831009769,1.20525372028,0.110753536224
sunset,Floyd-Steinberg,Softmax (α=0.5),CIELAB,8.6491214706,0.0238613825115,29.0822377749,14.8430697444,1.28659415245,0.0260429978371
sunset,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,10.8875081943,0.193101876667,22.7732143094,16.1961491162,0.909800052643,0.537448763847
sunset,Floyd-Steinberg,Error-scaled (scale),RGB,12.1591620311,0.119664754617,24.7759992925,12.925307291,0.997633874416,0.100739300251
sunset,Floyd-Steinberg,Error-scaled (scale),CIELAB,9.66685163134,0.0819457232697,25.6230231411,15.2303491147,1.13371133804,0.1081148386
sunset,Floyd-Steinberg,Error-scaled (scale),CIEXYY,10.6510198934,0.139714214721,25.9562697135,16.7856779071,0.641124010086,0.431584119797
sunset,Floyd-Steinberg,Error-scaled (weighted_target),RGB,10.5571694701,0.0550792099522,27.7127508452,11.6151792456,1.1839979887,0.0238335132599
sunset,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,8.61901755798,0.0259294787427,29.0442855101,14.9620956644,1.28244459629,0.0278615951538
sunset,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,10.348890812,0.0487379476268,28.6361583903,14.7794022895,0.845369398594,0.339664161205
sunset,Floyd-Steinberg,Error-scaled (confidence),RGB,11.4216743963,0.0733068506644,25.9166058669,10.772164174,1.10420930386,0.0553846955299
sunset,Floyd-Steinberg,Error-scaled (confidence),CIELAB,9.19742462953,0.0646283336441,27.0363383689,14.4109539579,1.20568454266,0.0623411536217
sunset,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,10.5062386245,0.0797237699231,27.4194513855,15.299485004,0.78906339407,0.338103830814
sunset,Jarvis-Judice-Ninke,Nearest-colour,RGB,10.5544114274,0.0549553717395,27.7152563139,11.6199069365,1.2550804615,0.0212529301643
sunset,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,8.61880495673,0.0253387631714,29.0426827772,14.9607708142,1.3084731102,0.0233622193336
sunset,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,10.3475513994,0.0507081104491,28.6500622514,14.7587296841,0.872839808464,0.333114981651
sunset,Jarvis-Judice-Ninke,Weight-driven,RGB,11.3769573256,0.356974975673,21.3555778932,20.8712482297,0.662090539932,0.617656767368
sunset,Jarvis-Judice-Ninke,Weight-driven,CIELAB,11.3769573256,0.356974975673,21.3555778932,20.8712482297,0.662090539932,0.616937160492
sunset,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,11.3769579289,0.356975046789,21.3555780962,20.8712479271,0.662090539932,0.617079257965
sunset,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,11.3597146358,0.337625291307,21.4415066266,20.3128130475,0.693784058094,0.630284547806
sunset,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,11.3079094491,0.341523141086,21.5183102945,20.6510751289,0.682545542717,0.617243468761
sunset,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,11.4495396105,0.346840189416,21.2402938641,20.4671431981,0.667189538479,0.633647620678
sunset,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,10.2754331996,0.0618852084573,27.5874369359,13.5960855337,1.23998427391,0.126897335052
sunset,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,8.6187085959,0.025480870424,29.0424760631,14.962895836,1.31159007549,0.0229510068893
sunset,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,10.9260484431,0.193867725567,22.6844783951,16.1490557965,0.911090195179,0.529048800468
sunset,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,12.301289083,0.125441472887,24.3629170816,12.9693211435,1.05005967617,0.103512167931
sunset,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,9.82050824061,0.0845051384959,25.153522543,15.1450836001,1.1952111721,0.114758729935
sunset,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,10.7031199534,0.146922423715,25.6244036724,17.0508966911,0.676493883133,0.42975205183
sunset,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,10.6170505082,0.0593532611318,27.6071829463,11.6457550768,1.22746944427,0.0367004871368
sunset,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,8.63024570268,0.0286279198964,28.9835796472,14.9639219173,1.30021870136,0.0318908691406
sunset,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,10.3542197487,0.0482301184701,28.6148292855,14.8285086891,0.859652876854,0.34310644865
sunset,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,11.5974896838,0.0744283589237,25.5602836993,10.904941807,1.16069769859,0.0627262592316
sunset,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,9.25737431567,0.0670639101261,26.7109379474,14.4110476018,1.2451196909,0.0663458704948
sunset,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,10.5460297806,0.0853983730501,27.1030225075,15.5195110856,0.801663994789,0.349339783192
sunset,Stucki,Nearest-colour,RGB,10.5483987917,0.054558545089,27.7250954996,11.6202905902,1.21113741398,0.0204322934151
sunset,Stucki,Nearest-colour,CIELAB,8.6182199985,0.0250896396717,29.0481152296,14.960857329,1.2835804224,0.0234949588776
sunset,Stucki,Nearest-colour,CIEXYY,10.347074246,0.0503696601263,28.6507073076,14.7573195468,0.843709111214,0.334930419922
sunset,Stucki,Weight-driven,RGB,11.3769573256,0.356974975673,21.3555778932,20.8712482297,0.662090539932,0.617656767368
sunset,Stucki,Weight-driven,CIELAB,11.3769573256,0.356974975673,21.3555778932,20.8712482297,0.662090539932,0.616937160492
sunset,Stucki,Weight-driven,CIEXYY,11.3769579289,0.356975046789,21.3555780962,20.8712479271,0.662090539932,0.617079257965
sunset,Stucki,Weighted-nearest (α=0.5),RGB,11.3582605896,0.337339423547,21.4517456658,20.3128852682,0.689037382603,0.625573515892
sunset,Stucki,Weighted-nearest (α=0.5),CIELAB,11.3080860317,0.341500367842,21.518838694,20.6519441254,0.681006133556,0.620868623257
sunset,Stucki,Weighted-nearest (α=0.5),CIEXYY,11.4467745568,0.347487935705,21.2474119391,20.4894621408,0.666367948055,0.63162779808
sunset,Stucki,Softmax (α=0.5),RGB,10.2775155978,0.0611162129206,27.5942871137,13.5566809346,1.21095025539,0.123661220074
sunset,Stucki,Softmax (α=0.5),CIELAB,8.61814039822,0.0250381825384,29.0485244142,14.960310176,1.28363311291,0.0240685939789
sunset,Stucki,Softmax (α=0.5),CIEXYY,10.9168321161,0.193857703163,22.7080924485,16.1716967737,0.906686902046,0.532535910606
sunset,Stucki,Error-scaled (scale),RGB,12.2862146933,0.124814168763,24.4094210564,12.9772054748,1.00768709183,0.103157103062
sunset,Stucki,Error-scaled (scale),CIELAB,9.80040502191,0.0841465607276,25.2114184325,15.1670193852,1.15773904324,0.114104032516
sunset,Stucki,Error-scaled (scale),CIEXYY,10.6960885351,0.146074862707,25.6631042648,17.0251306887,0.627021312714,0.424620270729
sunset,Stucki,Error-scaled (weighted_target),RGB,10.6083759934,0.0587043235499,27.6218830894,11.6345166618,1.18224143982,0.0338824391365
sunset,Stucki,Error-scaled (weighted_target),CIELAB,8.62870085209,0.0281079986161,28.9927967089,14.963998692,1.26943922043,0.0306233167648
sunset,Stucki,Error-scaled (weighted_target),CIEXYY,10.3535018966,0.0483067398375,28.6174877381,14.8210085384,0.82762992382,0.340736329556
sunset,Stucki,Error-scaled (confidence),RGB,11.5773914964,0.0741931088031,25.6008430858,10.8947959703,1.12101519108,0.062245965004
sunset,Stucki,Error-scaled (confidence),CIELAB,9.24702930275,0.0668450031538,26.7514512783,14.4330161845,1.21169424057,0.0666255950928
sunset,Stucki,Error-scaled (confidence),CIEXYY,10.5409090456,0.0844521713903,27.1405059813,15.4976093928,0.769565820694,0.345716297626
